filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
000000495357.jpg,162471,"{""width"":640,""height"":479}",1,0,"{""name"":""polygon"",""all_points_x"":[374.46,386.68,394.32,398.4,397.38,401.71,403.49,402.98,402.22,400.95,394.32,391.78,388.98,387.7,382.1,378.53,374.46,368.35,366.05,363.25,358.67,357.14,353.83,351.03,345.93,342.88,341.35,339.57,337.02,338.8,339.41,346.51,349.35,342.25,339.41,343.67,348.29,353.61,357.17,357.88,355.75,352.9,350.42,347.93,351.48,356.81,359.3,362.14,364.98,366.76,371.38,374.93,371.38,373.86,372.44,373.51,376.35],""all_points_y"":[310.42,310.17,308.64,303.54,301,301.51,296.16,291.32,286.48,283.42,281.13,277.06,272.47,270.94,270.18,267.89,263.81,260.76,256.94,253.88,251.08,247.51,245.22,244.46,244.97,248.02,251.08,253.63,255.15,259.23,266.1,265.74,269.3,272.49,275.69,277.11,274.27,276.4,283.86,292.38,301.62,306.95,306.95,306.95,311.21,310.86,308.37,304.82,303.04,290.61,294.52,295.94,301.27,306.24,308.37,311.21,310.86]}","{""category"":""dog""}"
000000145544.jpg,56835,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[353,357.29,363.3,365.88,367.6,368.46,368.46,376.19,381.34,385.63,390.79,401.09,413.98,423.42,426.86,433.73,438.02,457.78,467.23,467.23,484.4,487.84,492.13,501.58,521.33,535.08,549.68,566,578.88,586.61,618.39,623.54,627.83,639,637.28,637.28,638.14,627.83,624.4,617.53,608.08,588.33,584.03,569.43,567.71,563.42,557.41,556.55,553.11,542.81,532.5,529.92,527.35,521.33,469.8,470.66,469.8,464.65,459.5,457.78,439.74,432.87,425.14,425.14,413.98,407.1,404.53,397.66,395.94,382.2,376.19,372.75,369.31,366.74,366.74,367.6,370.17,370.17,360.73,351.28,350.42,349.56,346.98,341.83,340.97,340.97,337.54,334.1,330.67,328.95,328.95,329.81,329.81,335.82,337.54,340.97,343.55,350.42,350.42,350.42,350.42,356.43],""all_points_y"":[202.69,203.55,192.39,193.25,194.1,194.1,194.1,194.1,193.25,191.53,189.81,184.66,179.5,179.5,180.36,192.39,194.1,191.53,191.53,191.53,189.81,189.81,190.67,190.67,188.95,182.94,176.93,177.79,180.36,182.08,179.5,178.65,185.52,192.39,200.98,200.98,424.28,422.56,421.71,420.85,419.13,417.41,413.98,415.69,418.27,419.13,419.99,419.99,419.99,416.55,412.26,398.52,393.36,388.21,340.11,331.52,324.65,320.36,315.21,313.49,308.33,309.19,306.62,306.62,305.76,304.9,304.9,304.04,304.04,302.32,303.18,302.32,298.89,304.9,307.48,311.77,321.22,329.81,330.67,323.79,321.22,316.92,309.19,295.45,292.88,292.88,282.57,279.99,276.56,263.67,260.24,249.93,247.35,235.33,228.46,223.31,219.01,212.14,212.14,209.56,208.71,206.13]}","{""category"":""dog""}"
000000068005.jpg,98393,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[1.94,1.94,583.76,569.21,542.06,542.06,532.36,516.85,516.85,512,512,512,496.48,470.3,362.67,295.76,298.67,290.91,270.55,233.7,212.36,212.36,212.36,212.36,233.7,233.7,241.45,250.18,175.52,156.12,134.79,134.79,148.36,131.88,101.82,79.52,21.33,15.52,9.7,9.7,15.52,1.94,1.94,1.94],""all_points_y"":[154.18,1.94,2.91,15.52,29.09,29.09,121.21,155.15,155.15,212.36,212.36,276.36,309.33,355.88,357.82,293.82,289.94,224.97,242.42,285.09,324.85,324.85,367.52,367.52,398.55,398.55,409.21,428.61,419.88,329.7,270.55,270.55,231.76,218.18,207.52,194.91,164.85,171.64,198.79,235.64,264.73,264.73,157.09,157.09]}","{""category"":""dog""}"
000000178761.jpg,347140,"{""width"":640,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[640,611.13,589.94,565.6,544.41,505.17,496.53,485.54,469.84,450.22,443.16,447.86,461.99,487.11,507.52,518.51,514.58,502.03,480.05,454.14,432.17,413.33,389.78,372.51,369.37,365.45,356.03,361.52,381.93,384.29,391.35,397.63,392.92,411.76,413.33,417.25,423.53,433.74,444.73,458.85,471.41,490.25,525.57,548.34,574.24,619.77,640],""all_points_y"":[302.23,317.93,339.12,375.23,409.76,457.64,475.7,501.6,507.88,506.31,496.11,477.27,467.06,438.02,410.55,387,366.59,369.73,385.43,397.99,416.83,437.24,443.52,436.45,425.46,417.61,397.2,379.15,353.25,325.78,303.01,292.81,281.82,269.26,248.07,236.29,231.58,246.5,256.7,246.5,230.8,215.88,185.27,171.93,165.65,135.04,127.19]}","{""category"":""dog""}"
000000035894.jpg,227541,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[136.18,137.14,145.84,147.77,154.53,164.19,169.98,171.91,173.84,175.77,177.71,178.67,174.81,171.91,169.01,171.91,173.84,181.57,186.4,194.12,209.58,221.17,232.76,251.11,266.56,280.08,301.33,310.99,318.71,322.58,336.1,345.75,357.34,367.97,387.28,414.33,410.46,390.18,368.93,352.52,341.89,335.13,329.34,320.64,310.02,288.77,279.11,271.39,253.04,246.28,240.48,241.45,226.96,216.34,209.58,197.99,179.64,163.22,183.5,193.16,194.12,196.06,193.16,185.43,184.47,172.88,167.08,158.39,149.7,139.07],""all_points_y"":[378.73,372.93,366.17,364.24,356.52,348.79,340.1,336.23,331.41,323.68,317.88,303.4,310.16,309.19,305.33,294.71,289.88,285.05,288.91,285.05,270.56,265.73,259.94,254.14,247.38,245.45,242.55,245.45,250.28,255.11,265.73,272.49,273.46,271.53,265.73,265.73,271.53,277.32,280.22,281.18,282.15,284.08,291.81,303.4,305.33,303.4,302.43,308.23,317.88,322.71,329.47,339.13,348.79,354.58,358.45,371.97,392.25,393.22,371,368.11,366.17,360.38,348.79,346.86,348.79,357.48,362.31,370.04,372.93,375.83]}","{""category"":""dog""}"
000000566027.jpg,216422,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[298.26,299.18,297.8,292.77,290.94,291.85,290.48,295.52,298.72,300.55,301.47,298.72,297.35,292.31,291.4,291.4,295.97,299.18,306.5,309.71,315.66,326.64,330.31,333.97,335.8,335.8,332.14,332.14,328.47,328.02,332.14,333.51,334.43,339,339.46,345.41,349.53,342.67,339.92,335.34,331.68,328.93,328.93,327.1,326.64,321.61,319.78,321.61,322.52,322.52,320.69,317.95,311.54,307.42,306.5,306.96,306.5,305.59,303.76,300.55],""all_points_y"":[302.78,289.51,281.72,275.77,266.16,261.58,247.39,229.08,222.67,217.18,208.02,209.85,212.6,212.14,208.48,202.53,199.32,196.12,194.75,196.12,197.49,195.66,196.12,203.9,209.4,210.31,212.6,215.35,224.5,229.08,234.11,241.44,253.34,256.55,258.83,257.46,262.04,273.03,283.55,293.17,297.29,291.79,296.83,305.07,307.82,307.82,304.61,298.66,292.25,286.76,285.84,286.76,286.76,287.67,292.71,298.66,301.86,304.15,305.98,304.61]}","{""category"":""dog""}"
000000191169.jpg,106303,"{""width"":426,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[320.84,325.45,330.64,336.4,357.14,367.5,377.87,380.75,391.12,399.19,417.04,426,426,413.59,404.95,403.22,393.43,380.18,376.72,350.22,332.94,324.3,320.84],""all_points_y"":[423.17,421.44,431.81,435.84,438.15,434.11,429.51,419.71,411.65,403.58,397.82,396.67,480.2,478.47,470.98,464.07,464.07,459.46,450.24,449.67,446.21,441.03,431.23]}","{""category"":""dog""}"
000000180373.jpg,81438,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[344.89,327.09,311.53,300.96,289.84,293.18,298.74,299.85,289.29,278.73,277.61,282.62,283.17,278.73,271.5,262.05,253.71,250.37,250.93,258.15,271.5,275.95,282.06,283.17,295.96,304.3,319.87,334.88,377.69,401.6,416.05,417.16,413.83,394.37,381.58,373.8,358.23,339.33],""all_points_y"":[238.81,239.93,236.03,226.03,224.36,236.59,241.59,252.71,256.6,256.6,248.82,230.47,225.47,214.91,203.23,196.56,195.45,187.11,180.99,170.99,161.53,150.97,126.51,118.17,99.82,94.82,98.71,99.26,114.28,120.39,144.85,168.21,178.21,189.33,198.78,210.46,224.36,228.25]}","{""category"":""dog""}"
000000534679.jpg,164611,"{""width"":640,""height"":428}",1,0,"{""name"":""polygon"",""all_points_x"":[451.94,450.16,447.66,447.49,447.49,446.6,446.06,444.1,443.21,439.65,441.08,439.83,436.09,433.78,432.71,432.71,435.02,434.85,431.46,429.15,424.88,421.14,421.49,418.82,417.58,416.86,417.22,417.93,420.25,422.92,424.52,423.45,424.88,428.08,430.93,428.79,428.97,426.83,427.19,426.66,428.79,429.86,429.68,429.5,429.5,433.24,433.78,434.85,433.24,432.17,434.13,435.91,436.09,433.78,433.24,439.12,439.47,439.47,439.83,440.19,441.08,441.97,443.21,443.21,445.17,448.91,451.4],""all_points_y"":[204.2,199.21,188.89,182.83,177.85,172.51,167.17,163.96,159.16,154.88,151.86,142.96,136.19,134.05,137.08,141.89,149.37,152.57,151.5,152.04,153.82,160.05,165.39,169.48,173.04,177.49,180.7,183.72,186.75,191.74,197.79,203.31,208.11,209.01,208.47,205.62,198.86,194.41,186.75,185.33,190.31,194.41,199.21,201.71,204.91,205.27,198.5,194.58,190.67,188.18,185.86,189.96,193.69,202.42,208.29,209.54,207.4,201.35,199.04,196.19,187.11,182.66,186.93,194.76,202.95,205.44,203.84]}","{""category"":""dog""}"
000000153150.jpg,132180,"{""width"":424,""height"":640}",2,0,"{""name"":""polygon"",""all_points_x"":[287.32,278.35,262.65,262.65,265.46,254.25,242.47,220.05,204.36,191.47,185.3,195.95,207.72,209.4,229.58,234.63,240.23,236.31,220.05,203.24,178.58,153.91,148.31,148.31,156.16,152.79,162.32,161.76,154.47,147.19,124.77,114.12,100.66,96.18,88.33,83.85,81.61,88.89,96.74,95.06,88.89,92.82,104.59,104.03,89.45,81.05,78.24,80.49,80.49,72.08,73.76,103.47,115.8,118.6,76,63.67,62.55,65.91,47.42,39.01,43.49,48.54,63.67,78.24,95.62,114.12,134.3,148.87,176.33,213.33,243.6,272.18,291.8,345.05,364.67,355.14,323.75,334.4,342.81,337.2,305.81,294.04,294.6,303.01],""all_points_y"":[468.92,505.92,553.56,582.71,614.66,630.35,634.27,632.59,629.23,612.41,592.8,554.68,531.7,513.2,477.89,444.82,431.93,412.87,408.95,410.07,409.51,409.51,421.28,421.28,471.72,490.22,535.06,557.48,563.65,565.33,574.3,570.94,567.57,561.97,559.73,554.68,535.06,515.44,490.78,433.05,375.88,364.67,349.53,340,336.08,330.47,319.26,305.25,285.63,266.58,252,216.13,200.44,179.7,157.84,135.42,123.64,111.87,105.15,83.29,73.76,68.15,61.99,61.99,66.47,49.66,41.81,40.69,25.55,12.1,23.87,39.01,38.45,88.89,108.51,130.93,165.68,206.6,234.63,273.3,331.04,362.42,404.46,436.41]}","{""category"":""dog""}"
000000372874.jpg,203273,"{""width"":640,""height"":426}",1,0,"{""name"":""polygon"",""all_points_x"":[310.68,290.88,284.86,286.58,279.7,284.86,302.07,290.88,296.05,314.12,324.45,333.92,337.36,331.33,312.4,295.19,291.75,303.79,329.61,340.8,368.34,394.16,393.3,389.85,374.36,371.78,372.64,400.18,411.37,432.02,488.82,493.13,509.48,524.97,539.6,544.76,549.07,540.46,528.41,540.46,559.39,566.28,566.28,572.3,557.67,575.75,589.52,592.1,601.56,608.45,605.01,605.01,592.1,574.02,554.23,549.93,536.16,536.16,490.55,453.54,442.35,401.9,371.78,343.38,333.92,332.19,320.15,320.15],""all_points_y"":[204.18,218.81,228.28,238.6,249.79,262.7,270.45,277.33,284.22,289.38,285.94,285.94,288.52,301.43,311.75,316.06,322.94,324.66,324.66,318.64,297.98,304.01,336.71,353.06,368.55,373.72,376.3,378.88,372.86,302.29,293.68,291.1,290.24,314.34,327.25,331.55,341.02,353.06,360.81,369.42,367.69,344.46,343.6,328.97,310.03,312.62,311.75,355.65,355.65,336.71,320.36,285.94,284.22,235.16,209.34,198.15,196.43,196.43,191.27,193.85,199.88,191.27,193.85,193.85,199.02,199.88,195.57,195.57]}","{""category"":""dog""}"
000000493862.jpg,278660,"{""width"":640,""height"":431}",1,0,"{""name"":""polygon"",""all_points_x"":[154.42,154.42,153.88,153.06,157.39,163.35,167.41,173.9,179.32,181.48,186.62,190.14,192.31,192.31,186.35,185.27,183.65,184.46,183.38,183.11,180.67,180.13,177.69,176.34,174.99,172.01,168.49,165.24,161.73,160.64,156.31,154.69,153.88,154.42,154.69],""all_points_y"":[228.11,226.76,223.24,221.08,215.66,214.85,214.58,214.04,211.6,210.79,208.63,210.79,214.04,215.12,217.83,218.37,221.89,225.14,227.84,229.19,226.22,224.59,224.32,226.22,227.57,225.95,225.14,225.41,225.95,229.19,231.36,231.63,231.36,229.47,228.65]}","{""category"":""dog""}"
000000094823.jpg,122203,"{""width"":428,""height"":640}",1,0,"{""name"":""polygon"",""all_points_x"":[42.67,45.25,49.13,81.45,109.9,126.71,166.79,205.58,221.09,228.85,223.68,246.95,271.52,314.18,338.75,346.51,330.99,356.85,363.31,355.56,367.19,377.54,394.34,394.34,417.62,428,427.96,394.34,376.24,367.19,349.09,328.4,307.72,284.44,274.1,248.24,239.19,299.96,279.27,245.66,239.19,202.99,193.94,159.03,140.93,125.41,113.78,111.19,71.11,80.16,55.6],""all_points_y"":[415.03,399.52,356.85,290.91,261.17,224.97,206.87,206.87,222.38,237.9,258.59,259.88,268.93,256,256,266.34,297.37,340.04,367.19,390.46,433.13,470.63,499.07,509.41,540.44,552.08,586.99,575.35,548.2,521.05,495.19,468.04,466.75,470.63,484.85,478.38,495.19,577.94,601.21,584.4,549.49,508.12,474.51,448.65,418.91,430.55,427.96,402.1,385.29,425.37,433.13]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,0,"{""name"":""polygon"",""all_points_x"":[250.25,243.73,240.47,236.39,230.69,228.65,213.16,205.82,195.63,183,178.51,177.7,174.44,174.44,170.36,165.47,169.14,175.71,181.03,188.64,193.97,192.44,184.84,197.01,198.53,203.85,205.38,212.22,215.26,208.42,204.61,217.55,219.83,228.19,242.65,251.77,250.25],""all_points_y"":[198.34,191,177.96,174.29,170.62,170.21,168.18,172.25,172.66,171.84,163.28,162.06,166.54,168.58,174.29,181.63,182.85,183.13,193.78,193.78,195.3,203.66,208.99,203.66,206.71,208.99,199.1,198.34,199.1,203.66,211.27,209.75,194.54,192.25,207.47,201.38,193.78]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,1,"{""name"":""polygon"",""all_points_x"":[446.39,442.16,439.08,441.58,446.97,451.97,468.9,477.95,486.41,491.42,491.8,494.11,491.99,487.76,484.3,479.68,476.6,470.25,463.51,463.32,461.98,459.09,458.9,457.55,458.13,457.16,454.86,455.63,453.51,451.2,451.58,451.39,452.93,450.24,448.7],""all_points_y"":[137.02,135.1,130.29,125.67,122.4,123.36,123.74,121.63,124.51,131.25,138.56,149.14,155.3,157.03,157.23,156.26,147.99,145.3,145.3,151.26,156.65,154.34,149.34,145.68,143.56,143.37,148.18,154.92,157.61,156.65,148.76,142.6,137.98,135.87,135.48]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,2,"{""name"":""polygon"",""all_points_x"":[356.08,350.97,350.12,350.12,352.89,357.57,360.13,359.28,365.89,368.87,373.56,372.7,369.51,368.23,367.38,367.38,364.39,364.61,359.28,359.07,355.87,356.3],""all_points_y"":[143.55,134.81,129.48,126.29,126.93,127.78,128.84,133.11,133.96,132.25,140.78,145.25,151.22,145.47,145.47,149.73,149.94,143.55,143.55,151.01,150.15,142.7]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,3,"{""name"":""polygon"",""all_points_x"":[226.81,229.13,231.29,234.94,237.77,240.09,241.75,247.4,248.39,252.38,254.21,260.85,261.18,261.01,259.35,259.85,259.85,245.57,239.26,231.29,226.48,227.14],""all_points_y"":[146.17,141.19,139.7,138.04,138.2,139.53,139.53,139.2,139.03,133.72,131.56,131.89,136.54,140.53,141.36,146.67,148.66,148.17,147.67,148,147.67,145.84]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,4,"{""name"":""polygon"",""all_points_x"":[172.99,171.53,171.16,170.43,170.43,164.19,163.09,163.46,160.52,159.42,155.75,151.72,151.72,151.72,152.09,152.09,152.09,152.82,155.02,155.75,155.75,159.06,159.79,159.79,161.99,164.56,165.29,164.19,163.82,168.59],""all_points_y"":[147,140.4,134.16,129.76,127.93,127.19,129.76,130.86,124.26,124.26,124.26,126.83,129.03,132.33,138.56,143.33,147.73,149.57,149.57,142.6,141.87,141.87,144.8,147,148.47,147.73,145.17,141.13,140.76,138.2]}","{""category"":""dog""}"
000000457943.jpg,68321,"{""width"":500,""height"":375}",7,6,"{""name"":""polygon"",""all_points_x"":[262.89,268.37,270.32,272.14,274.7,277.38,280.55,280.67,281.15,282.13,282.74,282.86,281.88,279.81,279.21,278.23,277.26,277.75,277.5,276.41,271.9,265.33,262.89,262.65],""all_points_y"":[141.95,132.21,126.37,121.74,117.6,117.36,121.5,128.32,132.7,140.74,141.22,143.05,143.9,140.86,138.91,137.94,140.98,144.27,146.22,147.19,147.43,147.31,146.22,143.54]}","{""category"":""dog""}"
000000413704.jpg,57901,"{""width"":500,""height"":375}",2,0,"{""name"":""polygon"",""all_points_x"":[308.49,317.07,318.39,317.73,322.67,325.64,332.24,342.46,342.46,346.74,354.66,367.85,370.16,373.45,365.21,367.19,370.82,366.86,354.33,348.39,338.83,318.39,304.54,298.6,293.32,280.79,273.21,269.25,268.59,266.61,263.98,266.94,275.85,287.39,298.93,301.24,298.93,300.58,306.18,309.48],""all_points_y"":[272.06,272.39,269.75,268.1,267.77,264.15,259.86,246.67,238.43,232.49,230.18,242.71,244.03,236.78,224.25,218.31,212.38,205.78,203.8,196.55,188.63,187.31,190.61,188.63,183.69,181.71,184.35,188.63,192.59,194.57,196.55,203.8,216.33,226.88,241.72,247.66,251.95,255.57,257.88,271.4]}","{""category"":""dog""}"
000000017655.jpg,26915,"{""width"":500,""height"":375}",1,0,"{""name"":""polygon"",""all_points_x"":[220.48,218.56,216.65,214.73,218.56,218.56,217.93,215.37,209.62,206.43,205.15,202.59,202.59,203.23,205.79,205.15,203.87,198.76,198.12,201.31,204.51,206.43,206.43,204.51,201.95,201.31,205.15,200.68,203.23,209.62,211.54,219.84,233.26,252.43,256.9,262.65,280.54,292.68,306.73,305.45,304.82,304.82,306.73,308.65,309.93,310.57,311.84,313.12,314.4,315.68,317.59,318.23,315.04,311.2,308.01,306.73,300.34,295.87,294.59,293.32,281.81,280.54,282.45,281.81,281.18,274.15,267.12,257.54,254.98,253.06,250.51,254.34,256.26,258.18,253.06,248.59,247.31,244.76,244.76,245.4,244.76,242.2,238.37,239.65,241.56,241.56,242.2,242.2,240.93,235.81,230.06,226.87],""all_points_y"":[259.72,257.8,257.17,253.33,248.22,246.3,241.19,239.91,240.55,241.19,241.19,234.8,227.14,221.39,215,211.8,209.25,206.69,199.66,191.36,179.22,173.47,169,165.16,160.05,153.66,146,149.19,138.33,132.58,127.47,103.19,98.72,98.08,104.47,108.94,101.28,101.91,114.05,123.64,136.41,142.8,151.11,153.66,158.14,161.33,166.44,170.28,176.03,182.41,188.8,194.55,198.39,200.94,200.94,206.05,217.55,221.39,225.22,228.41,240.55,240.55,244.39,248.86,252.05,253.33,254.61,254.61,252.05,247.58,242.47,235.44,231.61,226.5,225.22,228.41,229.05,228.41,234.16,237.36,240.55,241.19,241.19,245.03,247.58,250.78,255.25,258.44,263.55,264.19,264.19,262.92]}","{""category"":""dog""}"
000000028359.jpg,50797,"{""width"":640,""height"":304}",1,0,"{""name"":""polygon"",""all_points_x"":[318.69,319.04,317.99,315.89,315.54,316.94,317.29,317.29,319.4,320.45,319.75,319.4,321.15,326.41,333.77,335.87,337.62,339.37,341.83,344.98,347.44,351.99,355.15,359.71,361.46,362.51,365.66,371.27,375.13,378.28,382.49,385.29,389.15,392.3,394.06,396.51,403.17,411.23,416.14,420.35,423.85,427.36,428.76,431.21,434.37,437.17,438.57,442.08,444.18,452.59,453.29,456.8,458.55,461.01,462.76,465.21,468.37,470.82,475.03,478.18,478.53,482.39,486.24,487.65,495.71,499.21,501.67,505.87,510.43,511.83,514.29,517.79,522,524.1,527.25,531.46,534.26,539.52,541.98,543.38,544.43,541.95,538.63,535.32,532.43,527.87,521.66,513.8,504.8,495.35,482.76,470.61,457.56,443.17,425.62,419.77,417.97,414.38,410.78,393.68,387.38,381.99,376.14,368.04,364.44,361.74,360.84,359.04,353.19,350.04,345.55,339.7,338.35,337.9,334.3,335.65,337.9,337.9,333.85,330.7,332.05,328.9,323.05,320.8,319.45,319,319],""all_points_y"":[152.27,146.31,141.75,140,133.69,129.13,122.82,117.92,115.81,113.71,109.85,105.65,103.19,101.44,100.04,99.69,98.29,96.88,97.23,96.18,94.08,88.82,83.56,76.9,75.15,69.19,63.94,55.87,53.42,50.97,50.97,48.86,48.16,46.76,44.66,42.55,38.7,35.19,33.09,33.44,31.34,31.34,28.53,29.58,29.93,27.83,28.53,29.23,25.73,27.48,25.03,24.68,22.92,24.33,25.38,24.68,24.68,25.73,25.73,27.83,30.29,29.58,29.23,31.34,31.34,33.79,36.59,36.95,38.7,41.15,43.6,44.31,46.76,50.97,53.77,55.52,55.87,59.73,59.38,99.2,126.54,153.97,175.91,193.71,206.96,225.17,235.94,242.97,252.68,258.98,260.78,263.48,263.48,264.38,265.28,265.28,260.78,257.63,259.43,257.18,251.33,243.23,234.24,231.54,228.84,228.84,230.19,230.64,223.89,227.49,222.54,216.24,209.49,205.89,199.15,196,194.65,192.85,186.1,187.9,182.95,176.65,167.21,161.36,156.86,151.46,148.76]}","{""category"":""dog""}"
000000572825.jpg,189558,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[272.76,273.71,274.98,280.03,281.93,287.3,291.09,295.2,297.41,297.73,297.73,301.21,302.79,303.42,303.73,308.79,311.32,314.16,327.75,335.65,344.5,349.56,352.09,353.04,352.09,351.14,353.04,354.62,355.88,353.67,350.19,339.76,334.39,329.33,323.01,316.69,312.58,308.48,317.32,318.59,316.06,313.22,305.63,304.37,296.15,298.36,298.68,295.52,294.57,297.41,305.63,306.9,298.36,290.78,285.72,281.61,280.03,280.03,279.08,268.34,264.55,261.07,256.01,259.81,267.07,268.65,273.39,276.87,277.19,280.66,280.66,278.14,274.98,274.66],""all_points_y"":[229.13,226.92,223.12,215.86,214.91,214.91,215.54,216.49,216.8,213.96,211.43,212.7,213.96,216.49,220.28,222.81,223.76,225.34,221.54,221.54,226.6,230.71,239.56,246.83,255.04,260.1,266.42,268.63,277.48,283.17,286.33,282.86,284.12,288.23,292.65,300.24,303.4,301.5,288.54,281.91,284.75,291.39,298.03,300.55,298.97,296.13,295.81,292.65,291.39,282.86,278.12,272.11,271.79,271.48,276.85,280.96,283.8,285.07,286.02,285.38,286.65,287.28,286.02,282.22,278.12,276.85,271.79,266.42,262.95,249.36,244.93,242.4,241.14,237.35]}","{""category"":""dog""}"
000000540099.jpg,232926,"{""width"":640,""height"":480}",1,0,"{""name"":""polygon"",""all_points_x"":[215.71,260.4,299.27,337.17,349.8,383.81,420.73,435.3,412.96,412.96,428.5,451.82,460.57,491.66,515.95,540.24,545.1,538.3,543.16,549.96,570.36,591.74,630.61,632.55,624.78,618.95,634.49,627.69,612.15,599.51,586.88,570.36,567.45,550.93,538.3,511.09,481.94,437.25,364.37,319.68,294.41,281.78,283.72,281.78,276.92,268.18,258.46,248.74,243.89,229.31,214.74,201.13,195.3,185.59,179.76,180.73,171.01,173.93,184.62,195.3,208.91,215.71,221.54,224.45,221.54,221.54,200.16,202.11],""all_points_y"":[318.22,302.67,298.79,298.79,289.07,280.32,286.15,285.18,292.96,305.59,299.76,298.79,303.64,307.53,303.64,318.22,310.45,300.73,297.81,307.53,317.25,306.56,304.62,289.07,284.21,279.35,264.78,257,265.75,252.15,260.89,267.69,285.18,276.44,246.32,203.56,184.13,171.5,170.53,167.61,172.47,172.47,152.06,129.72,123.89,125.83,143.32,158.87,162.75,154.98,154.01,154.98,165.67,179.27,188.99,205.51,221.05,236.6,241.46,248.26,238.54,239.51,245.34,265.75,271.58,283.24,308.5,313.36]}","{""category"":""dog""}"
000000232432.jpg,275855,"{""width"":640,""height"":480}",3,0,"{""name"":""polygon"",""all_points_x"":[229.82,223.03,218.18,212.36,210.42,192.97,189.09,196.85,204.61,212.36,205.58,194.91,183.27,166.79,176.48,183.27,185.21,187.15,183.27,167.76,167.76,180.36,192,214.3,221.09,234.67,237.58,223.03,234.67,255.03,290.91,312.24,315.15,319.03,321.94,320,310.3,304.48,293.82,256,245.33,252.12,241.45,237.58,231.76],""all_points_y"":[392.73,412.12,428.61,442.18,450.91,451.88,447.03,429.58,400.48,384.97,384.97,409.21,422.79,421.82,409.21,400.48,378.18,344.24,303.52,282.18,271.52,258.91,256,259.88,252.12,258.91,276.36,279.27,299.64,322.91,346.18,377.21,384.97,384.97,392.73,401.45,397.58,411.15,419.88,424.73,422.79,412.12,411.15,400.48,394.67]}","{""category"":""dog""}"
000000232432.jpg,275855,"{""width"":640,""height"":480}",3,1,"{""name"":""polygon"",""all_points_x"":[434.52,421.94,412.26,397.74,392.9,385.16,378.39,368.71,363.87,360.97,359.03,350.32,344.52,342.58,336.77,322.26,314.52,312.58,322.26,324.19,324.19,340.65,360,380.32,392.9,404.52,410.32,418.06,432.58,437.42],""all_points_y"":[340.26,355.74,355.74,368.32,391.55,433.16,448.65,444.77,436.06,413.81,408.97,410.9,404.13,398.32,414.77,417.68,417.68,408,398.32,366.39,340.26,315.1,301.55,286.06,285.1,288.97,303.48,318.97,331.55,340.26]}","{""category"":""dog""}"
000000232432.jpg,275855,"{""width"":640,""height"":480}",3,2,"{""name"":""polygon"",""all_points_x"":[409.91,422.65,419.47,423.72,430.09,442.83,455.58,474.69,489.56,490.62,491.68,483.19,501.24,508.67,500.18,491.68,487.43,480,476.81,472.57,465.13,463.01,464.07,464.07,464.07,464.07,463.01,463.01,464.07,476.81,473.63,467.26,454.51,448.14,446.02,443.89,443.89,438.58,434.34,425.84,421.59,420.53,420.53,418.41,417.35,414.16,409.91,403.54,397.17,395.04,392.92,390.8,389.73,395.04,399.29,408.85,412.04,423.72,432.21,435.4,440.71,434.34,423.72,416.28,413.1],""all_points_y"":[299.47,284.6,277.17,273.98,262.3,264.42,260.18,262.3,262.3,270.8,280.35,281.42,290.97,298.41,313.27,317.52,323.89,326.02,324.96,322.83,323.89,324.96,332.39,343.01,363.19,383.36,395.04,402.48,410.97,422.65,430.09,431.15,432.21,424.78,414.16,402.48,402.48,405.66,405.66,402.48,393.98,400.35,408.85,416.28,422.65,429.03,430.09,430.09,429.03,419.47,408.85,404.6,396.11,375.93,365.31,357.88,356.81,354.69,346.19,341.95,337.7,334.51,323.89,311.15,300.53]}","{""category"":""dog""}"
000000022870.jpg,412423,"{""width"":640,""height"":610}",3,0,"{""name"":""polygon"",""all_points_x"":[361.8,360.57,351.92,343.28,353.16,361.8,364.27,355.63,365.51,375.38,391.44,401.32,397.61,405.02,400.08,414.9,413.66,418.6,397.61,392.67,384.03,376.62,381.56,358.1,358.1],""all_points_y"":[477.87,445.77,433.42,417.37,390.2,379.09,363.04,345.75,332.17,329.7,327.23,329.7,350.69,363.04,377.85,403.79,434.66,471.7,472.94,453.18,454.41,476.64,479.11,479.11,464.29]}","{""category"":""dog""}"
